Identifiant;Nom Etablissement;Numéro Siret;Adresse;Code Postal;Commune;Departement;Region;coordonnées_x;coordonnées_y;Code APE;Libellé APE;Code Eprtr;Libelle Eprtr;coordonnees;Milieu;Polluant;Quantite
065.13010;Station de compression de GRTGAZ Fontenay Mauvoisin;4,40E+13;Station de Fontenay Mauvoisin  Route de Favrieux;78200;FONTENAY-MAUVOISIN;YVELINES;ILE-DE-FRANCE;549000.65;2439571.03;4950Z;Transports par conduites;1.(b);Installations de gazéification et de liquéfaction;48.9523031843, 1.64059464957;Air;Méthane (CH4);126000
065.13144;Natixis Site de Lieusaint;5,42E+13;100 rue Alfred Kastler;77127;LIEUSAINT;SEINE-ET-MARNE;ILE-DE-FRANCE;616159;2403735;6492Z;Autre distribution de crédit;;;48.6320455965, 2.55564756743;Air;Hydroflurocarbures (HFC);181
065.13201;EDF Turbines à  Combustion de MONTEREAU;5,52E+13;Chemin du port;77670;VERNOU-LA-CELLE-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;638152.234;2375819.211;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW;48.3801688682, 2.85142414983;Air;CO2 Total d'origine non biomasse uniquement;418400
065.13254;SYTRADEM;2,58E+13;22 rue de la grande haie;77130;MONTEREAU-FAULT-YONNE;SEINE-ET-MARNE;ILE-DE-FRANCE;647231.45898582;2376382.3584427;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure;48.3846341076, 2.97401630471;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);1,42
066.00015;Station de compression de Barbaira;9,56E+12;RN 113 BP 6;11800;BARBAIRA;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;615446.52;1798323.62;4950Z;Transports par conduites;;;43.1872937369, 2.5262406499;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);85000
066.00081;TERREAL CASTELNAUDARY;5,62E+13;Route de Revel;11400;CASTELNAUDARY;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;568750;1814700;2332Z;Fabrication de briques -  tuiles et produits de construction -  en terre cuite;3.(g);Installations destinées à  la fabrication de produits céramiques par cuisson -  notamment de tuiles -  de briques (simples ou réfractaires) -  de carrelages -  de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour -  ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four;43.333918474, 1.9518802247;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);252019
066.00156;TERREAL LE SEGALA;5,62E+13;2 rue de l'Eglise;11320;LABASTIDE-D'ANJOU;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;559200;1815250;2332Z;Fabrication de briques -  tuiles et produits de construction -  en terre cuite;3.(g);Installations destinées à  la fabrication de produits céramiques par cuisson -  notamment de tuiles -  de briques (simples ou réfractaires) -  de carrelages -  de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour -  ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four;43.3383757773, 1.83427719397;Air;CO2 Total d'origine non biomasse uniquement;481038
066.00171;TERREAL LASBORDES;5,62E+13;5 ancien chemin royal;11400;LASBORDES;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;576373;1810309;2332Z;Fabrication de briques -  tuiles et produits de construction -  en terre cuite;3.(g);Installations destinées à  la fabrication de produits céramiques par cuisson -  notamment de tuiles -  de briques (simples ou réfractaires) -  de carrelages -  de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour -  ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four;43.2947570918, 2.04592030098;Air;CO2 Total d'origine non biomasse uniquement;394259
066.00237;SITA SUD - ISDND de LAMBERT;7,13E+13;RD 6009 -  Route de Perpignan;11100;NARBONNE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;649447.04075215;1792352.5260141;3811Z;Collecte des déchets non dangereux;5.(d);Décharges -  à  l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à  l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;43.1321016031, 2.94315000434;Air;Méthane (CH4);8315600,01
066.00247;Etablissement de Malvesi;7,12E+13;Zone industrielle de Malvési  CS 10222;11785;NARBONNE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;654033.216;1798088.221;2013A;Enrichissement et retraitement de matières nucléaires;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour;43.1833000015, 3.00000000355;Air;Protoxyde d'azote (N2O);13161372,68
066.00256;FRANCEAGRIMER;1,30E+13;Avenue Adolphe TURREL BP 62;11210;PORT-LA-NOUVELLE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;659034;1780079;8413Z;Administration publique (tutelle) des activités économiques;;;43.0211138466, 3.05936508074;Air;Composés organiques volatils non méthaniques (COVNM);934700
066.00257;Dépà´t Pétrolier de Port La Nouvelle;3,93E+13;5 rue Guy Mà´quet;11210;PORT-LA-NOUVELLE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;659034;1780079;5210B;Entreposage et stockage non frigorifique;;;43.0211138466, 3.05936508074;Air;Composés organiques volatils non méthaniques (COVNM);36300
066.00261;FRANGAZ;5,42E+13;;11210;PORT-LA-NOUVELLE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;658674.964635;1780441.70522;515A;Commerce de gros de combustibles;;;43.0244015963, 3.05501000429;Air;1 - 3-butadiène;25
066.00262;LAFARGE CIMENTS;3,02E+13;780 Avenue d'Occitanie;11210;PORT-LA-NOUVELLE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;658273.58;1779580.704;2351Z;Fabrication de ciment;3.(c).(i);de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour;43.0166999946, 3.05000000541;Air;Ammoniac (NH3);27724333
066.00299;FORMICA (Quillan - La Ville);5,72E+13;;11500;QUILLAN;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;588811.547;1760768.55;252A;Fabrication de plaques -  feuilles -  tubes et profilés en matières plastiques;;;42.8500000019, 2.20000000893;Air;Hydrazine;7609
066.00334;TERREAL SAINT MATIN LALANDE;5,62E+13;D103 -  Route de St-Papoul;11400;SAINT-MARTIN-LALANDE;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;573950;1813100;2332Z;Fabrication de briques -  tuiles et produits de construction -  en terre cuite;3.(g);Installations destinées à  la fabrication de produits céramiques par cuisson -  notamment de tuiles -  de briques (simples ou réfractaires) -  de carrelages -  de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour -  ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four;43.3197512308, 2.0159730485;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);390190
066.00421;TAMARIS INDUSTRIES;4,13E+13;9 RUE DES METALLURGISTES;30319;ALES;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;739380;1906740;2452Z;Fonderie d'acier;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour;44.1480684719, 4.07718875097;Air;Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq);0,112
066.00429;CPT d'Aramon;5,52E+13;2010 -  route de Beaucaire;30390;ARAMON;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;788782.991;1878564.933;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW;43.883299999, 4.68332999995;Air;Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);23637305
066.00430;EXPANSIA;4,03E+13;BP 181 ZI de la vigne aux loups - 23 rue Bossuet;30390;ARAMON;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;791250;1881250;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base;43.906760924, 4.71498827408;Air;Composés organiques volatils non méthaniques (COVNM);1145089
066.00453;CIMENTS CALCIA;6,55E+13;Usine de Beaucaire - Route de Bellegarde B.P. 130;30302;BEAUCAIRE;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;785032.612;1869183.65;2351Z;Fabrication de ciment;3.(c).(i);de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour;43.7999995964, 4.63332999305;Air;CO2 Total d'origine biomasse uniquement;20538288,44
066.00559;GREIF France;5,52E+13;Route de Saint-Victor;30290;LAUDUN;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;789399.107;1902697.788;2591Z;Fabrication de fà»ts et emballages métalliques similaires;;;44.099999996, 4.70000000731;Air;Composés organiques volatils non méthaniques (COVNM);117800
066.00562;usine de l'ARDOISE;7,76E+13;ZI l'Ardoise;30290;LAUDUN;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;789600;1903300;2314Z;Fabrication de fibres de verre;3.(e);Installations destinées à  la fabrication du verre -  y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour;44.1053577205, 4.70273145547;Air;CO2 Total d'origine non biomasse uniquement;934495,6
066.00563;FerroPem;6,42E+13;400 rue Keller  BP nÂ°2 L'ARDOISE;30290;LAUDUN;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;786194.55286291;1902602.4266009;2410Z;Sidérurgie;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour;44.1000016641, 4.66000000383;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);11010872,9
066.00564;Ugine & ALZ;3,84E+13;;30290;LAUDUN;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;789399.107;1902697.788;271Y;Sidérurgie;;;44.099999996, 4.70000000731;Air;Poussières totales (TSP);550482
066.00637;Chaufferie ZUP de NIMES;5,29E+13;1 rue de la chaufferie;30900;NIMES;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;760129.52;1871086.95;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW;43.8232023923, 4.32495382993;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);1573700
066.00665;ASHLAND France SAS;3,83E+13;Quartier des Bonnelles;30131;PUJAUT;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;797505.88;1893871.58;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(a).(viii);matières plastiques de base (polymères -  fibres synthétiques -  fibres à  base de cellulose);44.018446971, 4.79764966052;Air;Composés organiques volatils non méthaniques (COVNM);103700
066.00672;VITEMBAL;4,10E+13;Quartier Saint-André;30210;REMOULINS;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;779776.7;1884181.2;2222Z;Fabrication d'emballages en matières plastiques;;;43.9361279695, 4.57342044466;Air;Hydrochlorofluorocarbures (HCFC);6274085
066.00717;DEULEP;5,60E+13;21 -  Boulevard Chanzy;30800;SAINT-GILLES;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;769537;1854657;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(ii);hydrocarbures oxygénés -  notamment les alcools -  aldéhydes -  cétones -  acides carboxyliques -  esters -  acétates -  éthers -  peroxydes -  résines époxydes;43.6733675688, 4.43626848854;Air;Composés organiques volatils non méthaniques (COVNM);655500
066.00812;OI Vergèze;4,93E+13;Les Bouillens;30310;VERGEZE;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;751650;1860873.957;2313Z;Fabrication de verre creux;3.(e);Installations destinées à  la fabrication du verre -  y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour;43.7332999947, 4.21667000507;Air;Oxydes d'azote (NOx - NO + NO2) (en eq. NO2);2564155,07
066.00893;OI Manufacturing France;3,39E+13;Rue Du Jéroboam  ZA Béziers Ouest;34500;BEZIERS;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;665049;1816694;2313Z;Fabrication de verre creux;3.(e);Installations destinées à  la fabrication du verre -  y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour;43.3495520435, 3.13757030646;Air;Plomb et ses composés (Pb);3743664,28
066.00901;GRANDES HUILERIES MEDIACO - GHM;4,23E+13;8 Rue Paul Langevin;34500;BEZIERS;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;709270.618;1822912.83;1041A;Fabrication d'huiles et graisses brutes;;;43.4000049152, 3.68333011365;Air;Composés organiques volatils non méthaniques (COVNM);1828600
066.00904;Placoplà¢tre;7,30E+13;Avenue Joseph Lazare;34500;BEZIERS;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;672738;1814583;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;;43.3298386997, 3.2319469564;Air;Composés organiques volatils non méthaniques (COVNM);2148200
066.00915;BREGER SUD;5,13E+13;ZI 20 rue Martin Luther King;34500;BEZIERS;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;674640;1814070;2222Z;Fabrication d'emballages en matières plastiques;;;43.3250321528, 3.25528387237;Air;Composés organiques volatils non méthaniques (COVNM);123000
066.00923;Société CAMERON;5,82E+13;Plaine St Pierre;34535;BEZIERS;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;673051.32;1814254.86;2814Z;Fabrication d'autres articles de robinetterie;;;43.3268581439, 3.2357572752;Air;Composés organiques volatils non méthaniques (COVNM);570400
066.01016;HEXIS S.A. Site de Frontignan;3,51E+13;Z.I. Horizons Sud  CS970003;34118;FRONTIGNAN;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;711284;1827108;2229B;Fabrication de produits de consommation courante en matières plastiques;;;43.437386627, 3.70904235262;Air;Composés organiques volatils non méthaniques (COVNM);555000
066.01065;OCREAL;4,02E+13;"lieu dit Les Roussels"" RN 113""";34400;LUNEL-VIEL;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;740926;1854077;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure;43.6744434582, 4.08189303508;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);4040462,03
066.01105;Hà´pital LA COLOMBIERE;2,63E+13;39 -  avenue Charles Flahaut;34295;MONTPELLIER;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;725058.152;1845460.528;8610Z;Activités hospitalières;;;43.6000000029, 3.88333000557;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);261400
066.01116;Sanofi Aventis Recherche et Développement;7,13E+13;371 -  rue du Professeur Joseph Blayac;34184;MONTPELLIER;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;720745.62;1847943.77;7219Z;Recherche-développement en autres sciences physiques et naturelles;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base;43.6230644901, 3.83058780693;Air;Dichlorométhane (DCM - chlorure de méthylène);18555,59
066.01173;SEG Diélectriques;4,58E+13;ZI des Trouyaux;34560;POUSSAN;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;709410;1832662;2229A;Fabrication de pièces techniques à  base de matières plastiques;9.(c);Installations destinées au traitement de surface de matières -  d'objets ou de produits à  l'aide de solvants organiques -  notamment pour les opérations d'apprêt -  d'impression -  de revêtement -  de dégraissage -  d'imperméabilisation -  de collage -  de peinture -  de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an;43.4875838979, 3.68711115142;Air;Composés organiques volatils non méthaniques (COVNM);1711000
066.01262;Centrale de Cogénération de Sète;3,98E+13;Zone industrielle et portuaire Quai J Darse II;34200;SETE;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;712492.182;1824107.986;3511Z;Production d'électricité;;;43.4102403603, 3.72328740724;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);503900
066.01270;FLEXSYS;3,89E+13;ZI les Eaux Blanches BP 163;34200;SETE;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;711303;1824845;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(b).(v);non-métaux -  oxydes métalliques ou autres composés inorganiques -  tels que carbure de calcium -  silicium -  carbure de silicium;43.4170500033, 3.70878964;Air;Oxydes de soufre (SOx - SO2 + SO3) (en eq. SO2);550720
066.01278;Timac AGRO SETE;6,32E+13;Pointe Courte -  Route de Balaruc;34200;SETE;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;710523;1824710;2015Z;Fabrication de produits azotés et d'engrais;4.(c);Installations chimiques destinées à  la production industrielle d'engrais à  base de phosphore -  d'azote ou de potassium (engrais simples ou composés);43.415958887, 3.69914638387;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);694993
066.01281;SAIPOL Etablissement de Sète;3,88E+13;Zone portuaire Quai J - Darse nÂ°2 BP 423;34204;SETE;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;712581.34290755;1823849.2681338;1041A;Fabrication d'huiles et graisses brutes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);43.4079016208, 3.7243300041;Air;CO2 Total d'origine non biomasse uniquement;5931710
066.01317;ISOBOX Vendargues;4,51E+13;5 -  rue de la Garenne;34742;VENDARGUES;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;730361.99;1851808.56;2222Z;Fabrication d'emballages en matières plastiques;;;43.6560868778, 3.95052288963;Air;Composés organiques volatils non méthaniques (COVNM);1031400
066.01357;ARCELOR MEDITERRANEE / SAINT CHELY D APCHER;4,21E+13;AVENUE DES MARTYRS DES MAQUIS;48200;SAINT-CHELY-D'APCHER;LOZERE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;674308;1977814;2711Z;Fabrication de moteurs -  génératrices et transformateurs électriques;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à  30 m3;44.7971116098, 3.27525053319;Air;Composés organiques volatils non méthaniques (COVNM);394400
066.01361;ArjowigginsHealthcare;5,02E+13;Usine de Palalda;66110;AMELIE-LES-BAINS-PALALDA;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;628345;1719997;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré -  les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour;42.4833935848, 2.68041701727;Air;CO2 Total d'origine non biomasse uniquement;2122200
066.01574;GIE CHIMIE SALINDRES;4,21E+13;Quartier Usine;30340;SALINDRES;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;745217.94;1909391.34;2014Z;Fabrication d'autres produits chimiques organiques de base;;;44.1707149286, 4.15083341269;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);20399795,67
066.01577;AXENS;6,00E+13;Usine de SALINDRES;30340;SALINDRES;GARD;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;745314.77;1909710.27;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(b).(v);non-métaux -  oxydes métalliques ou autres composés inorganiques -  tels que carbure de calcium -  silicium -  carbure de silicium;44.1735616951, 4.15213471165;Air;CO2 Total (CO2 d'origine biomasse et non biomasse);4384119,6
